id	degree_id	name	surname	date_of_birth	fiscal_code	enrolment_date	registration_number	email	degree_name	department_name
4699	22	Nick	Costantini	1974-10-20	ECHJXB75K51U057N	2018-08-20	624731	santoro.vitalba@yahoo.it	Corso di Laurea in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
1871	67	Ortensia	Costantini	1996-01-07	CILUVN70G00U200O	2021-01-03	621903	ricci.soriana@grassi.it	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
154	27	Piccarda	Costantini	1983-08-21	ESJZQW68O77Z607I	2018-07-20	620186	ione.pagano@email.it	Corso di Laurea Magistrale in Cybersecurity	Dipartimento di Ingegneria dell'informazione
4835	34	Pierfrancesco	Costantini	2001-11-02	VNWFXG31K68W173I	2019-09-09	624867	ileana65@email.it	Corso di Laurea in Tecniche di Laboratorio Biomedico	Dipartimento di Medicina
1671	70	Rosalino	Costantini	1987-02-02	OVBUHW61Y76M974W	2019-05-05	621703	ruth.ferrara@yahoo.it	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
3047	14	Soriana	Costantini	1997-05-13	IADQGG31M87L761W	2019-12-28	623079	rosalino87@dangelo.it	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
867	53	Sue ellen	Costantini	1971-06-26	OYSKFC66K09N862N	2018-09-01	620899	brigitta43@gmail.com	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
4626	5	Vienna	Costantini	2001-06-01	EQQZVG36A93Y448H	2020-11-29	624658	damiana77@email.it	Corso di Laurea Magistrale in Biologia evoluzionistica	Dipartimento di Biologia
3599	68	Zelida	Costantini	1998-12-30	HJJMJX35S80N175L	2020-10-02	623631	edvige94@pellegrino.it	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
2140	9	Alighieri	D'amico	1992-01-08	SOKDSI74O47M517K	2019-01-27	622172	ccostantini@costa.net	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
3914	22	Antimo	D'amico	1973-02-02	FXGBIL31F09J431R	2019-10-28	623946	xrizzi@gmail.com	Corso di Laurea in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
3648	75	Benedetta	D'amico	1994-03-05	AWENPS01Y04O624L	2019-01-10	623680	irinaldi@conti.it	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
4612	7	Boris	D'amico	2000-04-14	DRMDMF87O94L859Z	2020-03-06	624644	luna92@yahoo.it	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
2733	50	Caligola	D'amico	1993-04-27	AHYGSG08G47F196R	2018-08-15	622765	kayla.mancini@yahoo.com	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
